sku_ID,"('quantity', 'mean')","('quantity', 'sum')","('order_ID', 'nunique')","('order_hour', 'nunique')","('order_hour', 'group_mode')","('day_of_month', 'nunique')","('day_of_month', 'group_mode')","('original_unit_price', 'mean')","('discount_rate', 'mean')","('direct_discount_rate', 'mean')","('quantity_discount_rate', 'mean')","('bundle_discount_rate', 'mean')","('gift_item', 'mean')","('dc_ori', 'nunique')","('dc_ori', 'group_mode')","('dc_des', 'nunique')","('dc_des', 'group_mode')","('promise', 'group_mode')","('type', 'group_mode')",brand_ID,attribute1,attribute2
3a0f3cca50,1.0,10,10,8,"(11.0, 13.0]",8,27,126.0,0.006349206349206349,0.0,0.0,0.0,0.0,5,9,10,20,4,2,90963edda0,4.0,100.0
3a10592794,1.0,2,2,1,"(20.0, 22.0]",2,13,78.0,0.0,0.0,0.0,0.0,0.0,1,2,2,42,-,2,adbd559b78,3.0,60.0
3a18e0b32f,1.0,3,3,3,"(0.0, 8.0]",3,02,92.0,0.03623188405797103,0.0,0.036231884057971016,0.0,0.0,2,7,3,1,-,2,32f4ce6bbf,-,-
3a1aa53379,1.0,4,4,4,"(0.0, 8.0]",3,01,128.0,0.291015625,0.291015625,0.0,0.0,0.0,2,7,4,46,-,2,4efb032b5a,3.0,100.0
3a1d395319,1.0,6,6,5,"(8.0, 10.0]",6,21,129.0,0.20930232558139536,0.0,0.18992248062015504,0.0,0.0,5,7,6,7,4,2,11532f4321,3.0,60.0
3a2d54d415,1.0,1,1,1,"(0.0, 8.0]",1,15,240.0,0.0,0.0,0.0,0.0,0.0,1,2,1,20,-,2,198cec62a1,-,-
3a3674e12e,1.3333333333333333,8,6,5,"(8.0, 10.0]",6,01,124.0,0.0,0.0,0.0,0.0,0.0,4,2,5,2,-,2,03a41a91b2,-,-
3a3cf3e56f,1.1578947368421053,22,19,7,"(11.0, 13.0]",14,04,55.0,0.10875279106858056,0.0,0.10556299840510368,0.0,0.0,4,5,12,26,-,2,4f40f59df6,3.0,60.0
3a4c918e14,1.0,2,2,2,"(11.0, 13.0]",2,04,29.0,0.017241379310344807,0.0,0.0,0.0,0.0,1,7,2,31,-,2,43a5cd3f69,4.0,60.0
3a517bead5,1.6666666666666667,10,6,5,"(13.0, 15.0]",6,02,98.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,2,2,bf509a941c,3.0,60.0
3a64d9667a,1.1275964391691395,1140,1011,10,"(20.0, 22.0]",31,30,94.88229475766568,0.30559950484953535,0.052590107343979134,0.24791162682915047,0.0,0.0,36,9,58,5,1,1,9b0d3a5fc6,2.0,50.0
3a65b97fbd,1.0471698113207548,333,295,10,"(13.0, 15.0]",6,27,0.0,1.0,,,,1.0,8,5,46,5,-,2,fd68e214e8,3.0,100.0
3a700ef24a,1.0,1,1,0,"(0.0, 8.0]",1,31,69.0,0.4347826086956522,0.43478260869565216,0.0,0.0,0.0,1,5,1,16,-,2,0def762aeb,3.0,100.0
3a716ac314,1.0,1,1,1,"(18.0, 20.0]",1,31,249.0,0.642570281124498,0.642570281124498,0.0,0.0,0.0,1,5,1,35,-,2,f55a34355a,-,60.0
3a77a20d08,1.0,7,7,5,"(10.0, 11.0]",6,18,128.0,0.011160714285714286,0.0,0.0,0.0,0.0,5,5,6,5,-,2,da5eb98d7d,-,-
3a7c4b440f,1.0,4,4,4,"(13.0, 15.0]",3,28,69.9,0.4349070100143061,0.4277539341917024,0.0,0.0,0.0,2,9,3,9,-,2,b14fb0ca8e,3.0,60.0
3a7f70c4ca,1.0,1,1,1,"(15.0, 16.0]",1,13,249.0,0.15040160642570277,0.049999999999999996,0.08032128514056225,0.0,0.0,1,9,1,9,-,2,,,
3a8899278f,1.0,40,40,3,"(18.0, 20.0]",4,21,0.0,1.0,,,,1.0,7,5,26,37,-,2,db6396963d,3.0,100.0
3a8a9f599f,1.0,1,1,1,"(16.0, 18.0]",1,09,110.0,0.0,0.0,0.0,0.0,0.0,1,10,1,37,-,2,7bafa97f13,4.0,100.0
3a8e212d9e,1.0277777777777777,185,180,10,"(11.0, 13.0]",31,11,43.90555555555556,0.0025283446712018156,0.0,0.0,0.0,0.0,8,9,46,9,-,2,7f69d11882,2.0,60.0
3a9120a5d0,1.0,6,6,6,"(0.0, 8.0]",6,06,199.0,0.1507537688442211,0.1507537688442211,0.0,0.0,0.0,3,7,4,7,-,2,3ee5b84e96,2.0,50.0
3aa41c2e49,1.0,20,20,4,"(13.0, 15.0]",3,08,85.0,0.18823529411764706,0.18823529411764706,0.0,0.0,0.0,7,2,16,20,-,2,76baf78aac,3.0,100.0
3aa56f3b63,1.0,2,2,2,"(11.0, 13.0]",2,26,65.0,0.07692307692307687,0.0,0.07692307692307693,0.0,0.0,2,5,2,5,-,2,8a5ee0390f,2.0,50.0
3aa8a3e0ef,1.1818181818181819,26,22,8,"(8.0, 10.0]",11,15,88.0,0.5298725895316804,0.5113636363636364,0.018508953168044077,0.0,0.0,7,7,16,5,-,2,a06abdf68a,3.0,100.0
3aab11c8c2,1.0,5,5,3,"(18.0, 20.0]",4,03,168.0,0.29285714285714287,0.2928571428571428,0.0,0.0,0.0,4,9,4,27,-,2,a3c6ee0858,3.0,100.0
3aad49e425,1.0,7,7,5,"(0.0, 8.0]",6,08,399.0,0.5159326888650198,0.45363408521303256,0.062298603651987104,0.0,0.0,5,4,7,45,-,2,7bef2c1ac6,-,-
3ab3d92503,1.0,19,19,9,"(16.0, 18.0]",13,11,238.0,0.0026536930561698387,0.0,0.0,0.0,0.0,7,5,13,5,5,2,b681299668,-,-
3ab8666f60,1.0,1,1,1,"(11.0, 13.0]",1,10,49.0,0.08163265306122447,0.0,0.0,0.0,0.0,1,24,1,41,-,2,,,
3ab9409c17,1.0,1,1,0,"(0.0, 8.0]",1,03,49.0,0.061224489795918324,0.0,0.0,0.0,0.0,1,4,1,4,-,2,885083a221,-,-
3aba2fa137,3.0,6,2,2,"(10.0, 11.0]",2,14,129.0,0.1937984496124031,0.1937984496124031,0.0,0.0,0.0,2,5,2,5,-,2,d54c537611,3.0,100.0
3abb03a6b4,1.0,1,1,1,"(11.0, 13.0]",1,20,169.0,0.0,0.0,0.0,0.0,0.0,1,4,1,44,-,2,bc8f79fa3e,3.0,60.0
3abe64fc1c,1.5,6,4,3,"(20.0, 22.0]",4,08,79.0,0.41455696202531644,0.41139240506329117,0.0,0.0,0.0,4,2,4,2,-,2,4f65703579,3.0,100.0
3ac4a14a2a,1.0,3,3,2,"(20.0, 22.0]",3,04,158.0,0.0,0.0,0.0,0.0,0.0,2,2,3,39,-,2,f864d88130,2.0,-
3ad50e55ce,1.0,1,1,1,"(16.0, 18.0]",1,31,78.0,0.20512820512820518,0.20512820512820512,0.0,0.0,0.0,1,9,1,9,3,2,4efb032b5a,2.0,60.0
3ad79829e2,1.0,7,7,5,"(13.0, 15.0]",6,28,268.0,0.0,0.0,0.0,0.0,0.0,3,2,4,2,-,2,bd97f9a5fa,3.0,100.0
3ae989f7b6,1.0416666666666667,25,24,8,"(8.0, 10.0]",14,03,123.0,0.015600887345679012,0.0032552083333333335,0.0,0.0,0.0,7,4,16,4,-,2,3d5774cf27,3.0,-
3af6cbfc38,1.125,9,8,6,"(18.0, 20.0]",7,30,52.0,0.006009615384615391,0.0,0.0,0.0,0.0,5,2,7,2,-,2,7f69d11882,2.0,-
3af711b04a,1.0,1,1,1,"(15.0, 16.0]",1,04,280.0,0.0,0.0,0.0,0.0,0.0,1,5,1,5,-,2,e493e63757,-,60.0
3af72edcc5,1.0,1,1,1,"(20.0, 22.0]",1,10,348.0,0.12643678160919536,0.08620689655172414,0.005747126436781609,0.0,0.0,1,2,1,20,-,2,99d41501ff,2.0,100.0
3b0402a609,1.0,1,1,1,"(20.0, 22.0]",1,14,119.0,0.0,0.0,0.0,0.0,0.0,1,4,1,45,-,2,e686890dbc,-,-
3b04e707d0,1.1904761904761905,25,21,8,"(20.0, 22.0]",13,15,148.0,0.0005362505362505308,0.0,0.0005362505362505363,0.0,0.0,6,5,18,50,-,2,242a3c3a42,3.0,100.0
3b0adc7793,1.0,1,1,1,"(20.0, 22.0]",1,16,128.0,0.046875,0.0,0.046875,0.0,0.0,1,4,1,4,-,2,42e6445fca,4.0,100.0
3b134a9da9,1.0,1,1,1,"(16.0, 18.0]",1,25,168.0,0.5,0.5,0.0,0.0,0.0,1,24,1,24,-,2,e500aaa647,3.0,60.0
3b1d20facd,1.0,2,2,2,"(13.0, 15.0]",2,13,45.0,0.0,0.0,0.0,0.0,0.0,2,7,2,46,-,2,9b0d3a5fc6,3.0,70.0
3b1da3404e,1.0,1,1,1,"(16.0, 18.0]",1,17,49.0,0.0,0.0,0.0,0.0,0.0,1,2,1,20,-,2,26216ff73f,-,-
3b344fbbf1,1.0,6,6,4,"(10.0, 11.0]",4,06,79.0,0.056329113924050635,0.0,0.05210970464135021,0.0,0.0,4,2,6,20,-,2,198cec62a1,3.0,100.0
3b35c256ad,1.0265486725663717,116,113,10,"(0.0, 8.0]",25,01,191.0,0.10304406245656303,0.005235602094240838,0.04662620272127754,0.0,0.0,11,9,35,5,1,1,9b84d6b825,4.0,80.0
3b42b9264d,1.1111111111111112,10,9,7,"(11.0, 13.0]",7,31,54.0,0.029835390946502068,0.0,0.0,0.0,0.0,6,2,8,2,-,2,8a5ee0390f,-,-
3b45505b0e,1.05,21,20,9,"(20.0, 22.0]",14,16,112.0,0.020982142857142866,0.004464285714285714,0.0,0.0,0.0,7,5,17,9,-,2,3e342224f0,3.0,100.0
3b4d8e5d28,1.0,2,2,2,"(18.0, 20.0]",2,04,99.0,0.0,0.0,0.0,0.0,0.0,2,24,2,24,-,2,3e342224f0,-,-
3b578e1073,1.0,1,1,1,"(16.0, 18.0]",1,10,115.0,0.0,0.0,0.0,0.0,0.0,1,4,1,28,4,2,3daeabd2ce,2.0,100.0
3b6997d8db,1.0,3,3,3,"(8.0, 10.0]",3,04,385.6666666666667,0.12807134894091413,0.04,0.08807134894091416,0.0,0.0,3,9,3,9,4,2,5f7bdba605,4.0,100.0
3b724bc008,1.0,1,1,1,"(20.0, 22.0]",1,03,82.0,0.060975609756097615,0.0,0.0,0.0,0.0,1,2,1,6,-,2,e31902ce03,2.0,60.0
3b833ae591,1.0,1,1,1,"(8.0, 10.0]",1,13,108.0,0.0,0.0,0.0,0.0,0.0,1,2,1,43,-,2,76baf78aac,4.0,100.0
3b8a1b2a99,1.0,1,1,1,"(18.0, 20.0]",1,13,68.0,0.0,0.0,0.0,0.0,0.0,1,9,1,36,-,2,7d352273e4,4.0,100.0
3b8c352735,1.0,4,4,2,"(11.0, 13.0]",3,23,69.0,0.02336956521739128,0.0125,0.010869565217391304,0.0,0.0,3,5,4,42,-,2,d5e91ce852,-,-
3b95a59c25,1.0,1,1,1,"(15.0, 16.0]",1,31,128.0,0.421875,0.40625,0.0,0.0,0.0,1,9,1,9,-,2,4efb032b5a,2.0,-
3b96f4ec2a,1.0,1,1,1,"(0.0, 8.0]",1,30,89.9,0.0,0.0,0.0,0.0,0.0,1,7,1,7,-,2,e686890dbc,2.0,100.0
3b98777d47,1.0,4,4,3,"(20.0, 22.0]",2,26,79.0,0.07594936708860761,0.0,0.0,0.0,0.0,3,2,3,2,3,2,b7e5c0f937,3.0,60.0
3b9de68047,1.2727272727272727,28,22,9,"(11.0, 13.0]",18,25,52.0,0.0004545454545454549,0.00045454545454545455,0.0,0.0,0.0,6,9,15,27,-,2,df5355512e,4.0,100.0
3ba0759d03,1.0,1,1,1,"(16.0, 18.0]",1,16,198.0,0.0,0.0,0.0,0.0,0.0,1,5,1,5,-,2,266a66db95,-,-
3ba15509f2,1.0,4,4,4,"(0.0, 8.0]",3,25,138.0,0.009057971014492766,0.0,0.0,0.0,0.0,2,9,4,61,-,2,f76157a5aa,3.0,60.0
3ba211a690,1.0344827586206897,30,29,9,"(16.0, 18.0]",21,14,0.0,1.0,,,,1.0,7,9,20,24,-,2,4f65703579,2.0,100.0
3ba251a6bc,1.05,21,20,10,"(8.0, 10.0]",14,28,455.0,0.6967032967032967,0.6967032967032967,0.0,0.0,0.0,5,2,15,2,-,2,0120bdf090,-,-
3baeb60b2c,1.15625,37,32,9,"(8.0, 10.0]",8,06,0.0,1.0,,,,1.0,7,2,23,9,-,2,99d41501ff,3.0,100.0
3baebf82ff,1.0,1,1,1,"(11.0, 13.0]",1,26,149.0,0.0,0.0,0.0,0.0,0.0,1,7,1,53,-,2,2d59ede842,2.0,-
3bb49d3278,1.0666666666666667,16,15,8,"(18.0, 20.0]",12,05,111.2,0.3301442307692308,0.3249358974358974,0.0,0.0,0.0,5,4,11,4,3,2,9c185fe397,2.0,70.0
3bb73cf36f,1.0,3,3,2,"(11.0, 13.0]",3,05,160.0,0.29791666666666666,0.0,0.2520833333333334,0.0,0.0,3,5,3,5,3,2,94b4cdec6a,3.0,60.0
3bbe63b4dd,1.5,3,2,1,"(8.0, 10.0]",2,08,68.0,0.03308823529411764,0.0,0.0,0.0,0.0,1,2,1,2,-,2,dc7e4ae5fc,3.0,-
3bcadbb8b9,1.1,11,10,8,"(11.0, 13.0]",8,04,89.0,0.1606741573033708,0.0449438202247191,0.08651685393258426,0.0,0.0,6,9,9,9,4,2,706fc3ba64,1.0,-
3bcb6c0026,1.0,2,2,2,"(13.0, 15.0]",2,04,78.0,0.1282051282051282,0.0,0.1282051282051282,0.0,0.0,2,24,2,41,6,2,7fcb433bba,3.0,100.0
3bcc2d0275,1.0,6,6,5,"(20.0, 22.0]",5,30,268.7,0.04496578690127079,0.030303030303030304,0.0,0.0,0.0,1,9,3,27,1,2,541b465036,-,-
3bcf91f64c,3.25,52,16,5,"(8.0, 10.0]",11,12,149.0,0.6387024608501118,0.6040268456375839,0.03327740492170023,0.0,0.0,6,5,13,35,-,2,f55a34355a,-,60.0
3bd69cbb19,1.0,4,4,3,"(8.0, 10.0]",4,07,148.0,0.005067567567567571,0.0,0.0,0.0,0.0,3,2,4,15,-,2,b140290c42,3.0,100.0
3bda944e12,2.0,2,1,1,"(15.0, 16.0]",1,11,45.0,0.3555555555555555,0.35555555555555557,0.0,0.0,0.0,1,2,1,2,-,2,43a5cd3f69,4.0,100.0
3beae216fc,1.0,3,3,2,"(8.0, 10.0]",3,15,99.0,0.303030303030303,0.30303030303030304,0.0,0.0,0.0,3,2,3,2,-,2,e686890dbc,2.0,60.0
3bed0f0515,1.403225806451613,87,62,10,"(11.0, 13.0]",19,02,39.0,0.005514199062586154,0.0,0.005514199062586159,0.0,0.0,7,2,32,9,-,2,a9b82ad1cb,-,-
3bf1142dab,1.0,5,5,3,"(16.0, 18.0]",3,04,142.6,0.0,0.0,0.0,0.0,0.0,3,4,5,44,-,2,849303948f,4.0,100.0
3bfffa1cfa,1.028301886792453,109,106,10,"(13.0, 15.0]",31,14,108.0,0.07302585604472396,0.07092941998602377,0.0,0.0,0.0,7,5,38,26,-,2,4f65703579,4.0,100.0
3c04a0ae9a,1.0,2,2,2,"(8.0, 10.0]",2,01,645.0,0.07751937984496127,0.0,0.07751937984496124,0.0,0.0,1,9,2,27,-,2,5e68c766c4,3.0,100.0
3c05511814,1.5,3,2,2,"(0.0, 8.0]",2,01,89.0,0.08146067415730335,0.0449438202247191,0.03651685393258427,0.0,0.0,2,5,2,5,-,2,198cec62a1,3.0,100.0
3c09511c1b,2.5238095238095237,106,41,10,"(13.0, 15.0]",11,31,0.0,1.0,,,,1.0,7,5,27,9,-,2,a9d8fd0a21,4.0,100.0
3c0e1b743c,1.0343580470162748,1144,1106,10,"(13.0, 15.0]",31,13,158.0,0.303291978544342,0.2856313090850825,0.0,0.0,0.0,8,5,57,9,-,2,8a5ee0390f,4.0,100.0
3c0e719306,1.0,2,2,2,"(8.0, 10.0]",2,17,66.0,0.06060606060606061,0.03787878787878788,0.0,0.0,0.0,2,4,2,4,-,2,,,
3c1066df61,1.0,1,1,1,"(20.0, 22.0]",1,03,88.0,0.022727272727272707,0.0,0.011363636363636364,0.0,0.0,1,4,1,4,-,2,bf509a941c,-,-
3c13cb19b2,1.0,1,1,1,"(18.0, 20.0]",1,08,79.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,-,2,7b14bfb76a,3.0,-
3c17534f78,1.0,1,1,1,"(11.0, 13.0]",1,02,99.0,0.4040404040404041,0.40404040404040403,0.0,0.0,0.0,1,4,1,4,-,2,,,
3c19021e8b,1.0,1,1,1,"(18.0, 20.0]",1,28,68.0,0.27941176470588236,0.27941176470588236,0.0,0.0,0.0,1,24,1,24,-,2,60f1d0fd14,2.0,60.0
3c1fb2d0e4,1.0,1,1,1,"(16.0, 18.0]",1,17,245.0,0.0,0.0,0.0,0.0,0.0,1,24,1,41,-,2,7d86b5b6f8,-,-
3c24a96dfd,1.375,11,8,6,"(11.0, 13.0]",4,08,74.0,0.4789121262153733,0.4524399192808659,0.026472206934507428,0.0,0.0,4,9,7,9,-,2,856d61896f,-,-
3c376ea2f8,1.0,1,1,1,"(13.0, 15.0]",1,19,380.0,0.0,0.0,0.0,0.0,0.0,1,2,1,43,-,2,86a6979f75,3.0,100.0
3c54e9bfd4,1.0,1,1,1,"(20.0, 22.0]",1,18,88.0,0.10227272727272729,0.10227272727272728,0.0,0.0,0.0,1,2,1,20,-,2,,,
3c56c90d14,1.0,3,3,3,"(8.0, 10.0]",3,03,55.0,0.0,0.0,0.0,0.0,0.0,2,5,3,35,-,2,4f65703579,3.0,100.0
3c5cbcadf5,1.2857142857142858,18,11,6,"(18.0, 20.0]",8,30,52.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,5,5,10,5,-,2,542855a7fa,3.0,60.0
3c5f2cdfca,1.0,1,1,1,"(11.0, 13.0]",1,09,128.0,0.0,0.0,0.0,0.0,0.0,1,7,1,53,-,2,adbd559b78,-,-
3c6d822c5e,1.0,3,3,2,"(20.0, 22.0]",3,06,49.0,0.0,0.0,0.0,0.0,0.0,3,7,3,8,-,2,03c4806282,-,-
3c794fe1f6,1.0,4,4,4,"(10.0, 11.0]",4,11,68.0,0.276470588235294,0.27647058823529413,0.0,0.0,0.0,3,7,4,7,-,2,0b0f75e8d5,4.0,100.0
3c79df1d80,1.1360713544907695,16431,14463,10,"(20.0, 22.0]",31,30,59.68340316670123,0.27356883381080527,0.2606083544943478,0.0,0.0,0.0,50,9,60,5,1,1,9b0d3a5fc6,3.0,60.0
3c7a6b21e7,1.3333333333333333,4,3,3,"(10.0, 11.0]",3,01,55.9,0.0,0.0,0.0,0.0,0.0,3,7,3,7,-,2,9b0d3a5fc6,-,-
3c7eae2528,1.0,1,1,1,"(0.0, 8.0]",1,31,168.0,0.29166666666666663,0.2261904761904762,0.0,0.0,0.0,1,24,1,24,-,2,c5be41b3bc,4.0,100.0
3c810133f4,1.2,6,5,4,"(15.0, 16.0]",5,07,47.0,0.0,0.0,0.0,0.0,0.0,3,9,5,9,-,2,7d352273e4,4.0,100.0
3c8cd533f3,1.0,2,2,2,"(11.0, 13.0]",2,26,59.0,0.016949152542372836,0.0,0.0,0.0,0.0,1,5,2,5,-,2,4f65703579,3.0,100.0
3c953b3822,1.02,357,350,10,"(13.0, 15.0]",31,26,129.0,0.6243410852713178,0.6238759689922481,0.0,0.0,0.0,8,5,52,24,-,2,5ab8ea8556,2.0,70.0
3c96b5f1c9,1.0,2,2,2,"(11.0, 13.0]",2,04,390.0,0.03589743589743588,0.0,0.0,0.0,0.0,1,2,1,2,-,2,3c9be6a0ff,-,60.0
3c9fb3beab,1.125,18,16,7,"(13.0, 15.0]",14,18,65.0,0.26721153846153844,0.2576923076923077,0.008653846153846154,0.0,0.0,6,5,10,5,-,2,dc7e4ae5fc,4.0,-
3ca99612dc,1.0,7,7,6,"(13.0, 15.0]",7,14,168.0,0.4251700680272109,0.35119047619047616,0.06632653061224489,0.0,0.0,5,5,6,26,5,2,90963edda0,3.0,60.0
3cad157554,1.0,4,4,3,"(11.0, 13.0]",4,19,89.0,0.2303370786516854,0.2247191011235955,0.0,0.0,0.0,2,9,4,25,-,2,603dc9ab6b,-,-
3cb3452aa1,1.0,1,1,1,"(8.0, 10.0]",1,20,56.0,0.5,0.0,0.5,0.0,0.0,1,10,1,47,-,2,,,
3cc4f068d5,1.0,12,12,7,"(0.0, 8.0]",11,05,158.0,0.379746835443038,0.379746835443038,0.0,0.0,0.0,5,7,12,9,-,2,7fcb433bba,4.0,100.0
3cc808ad20,1.082191780821918,79,73,10,"(11.0, 13.0]",26,27,99.0,0.035353535353535345,0.0,0.03535353535353535,0.0,0.0,8,9,32,2,4,2,3e342224f0,3.0,60.0
3cc8999132,1.0,1,1,1,"(13.0, 15.0]",1,25,48.0,0.04166666666666663,0.041666666666666664,0.0,0.0,0.0,1,10,1,10,-,2,bce79eb8bf,2.0,50.0
3cd99785d6,1.0,1,1,1,"(20.0, 22.0]",1,18,78.0,0.02564102564102566,0.02564102564102564,0.0,0.0,0.0,1,7,1,53,-,2,d5e91ce852,3.0,100.0
3ce8749fee,1.2652050919377653,1789,1414,10,"(20.0, 22.0]",31,08,78.62901697312589,0.37860374257903856,0.0014224840205539543,0.35596824618462897,0.0,0.0,41,9,60,5,1,1,906d0caa60,3.0,60.0
3cebcd12a6,1.0,1,1,1,"(16.0, 18.0]",1,10,143.0,0.32867132867132864,0.32867132867132864,0.0,0.0,0.0,1,9,1,27,-,2,fdc30122c7,-,-
3d032170fb,1.0,19,19,10,"(10.0, 11.0]",17,27,148.0,0.0014224751066856303,0.0,0.0,0.0,0.0,5,5,13,5,-,2,a9d8fd0a21,-,-
3d0ba2532a,1.0,1,1,1,"(20.0, 22.0]",1,12,98.0,0.08163265306122447,0.05102040816326531,0.0,0.0,0.0,1,5,1,5,-,2,,,
3d0ba960cc,3.5,7,2,2,"(11.0, 13.0]",2,02,59.0,0.008474576271186418,0.0,0.0,0.0,0.0,1,9,2,9,-,2,603dc9ab6b,-,-
3d0d05cbdc,1.0294117647058822,35,34,9,"(8.0, 10.0]",17,13,92.52941176470588,0.0,0.0,0.0,0.0,0.0,6,5,18,9,-,2,4efb032b5a,3.0,60.0
3d0fee8add,2.5714285714285716,36,14,7,"(11.0, 13.0]",11,26,98.0,0.8008746355685131,0.7979591836734693,0.0,0.0,0.0,5,9,7,10,-,2,0def762aeb,-,-
3d2536e6d2,1.0,2,2,2,"(13.0, 15.0]",2,19,288.0,0.020833333333333315,0.0,0.0,0.0,0.0,2,5,2,26,-,2,5e68c766c4,4.0,100.0
3d29805f7e,1.2,18,15,6,"(20.0, 22.0]",6,28,99.9,0.4664664664664665,0.3003003003003003,0.1608274941608275,0.0,0.0,5,7,11,53,-,2,9b0d3a5fc6,2.0,50.0
3d3b3d0339,1.0,1,1,1,"(0.0, 8.0]",1,12,169.0,0.059171597633136064,0.0,0.05917159763313609,0.0,0.0,1,5,1,26,-,2,651986e97b,3.0,100.0
3d3c2ab97b,1.1702127659574468,55,47,10,"(11.0, 13.0]",21,30,108.0,0.0020685579196217494,0.0,0.0020685579196217494,0.0,0.0,7,5,23,5,-,2,99d41501ff,4.0,100.0
3d445bee3f,1.5,3,2,2,"(8.0, 10.0]",2,16,118.0,0.0211864406779661,0.0,0.0,0.0,0.0,2,9,2,27,-,2,,,
3d531a5f0e,1.0754716981132075,114,106,10,"(20.0, 22.0]",29,01,140.0,0.3577830188679245,0.001347708894878706,0.34265498652291104,0.0,0.0,10,9,35,9,1,1,88262f1628,3.0,60.0
3d5fa3dec8,1.033033033033033,344,333,10,"(20.0, 22.0]",30,09,88.0,0.009043134043134034,0.0,0.0,0.0,0.0,7,9,54,9,-,2,e2f90e07c7,-,-
3d6327c19c,1.3333333333333333,4,3,3,"(0.0, 8.0]",3,11,39.0,0.01666666666666668,0.0,0.016666666666666666,0.0,0.0,3,24,3,24,-,2,db069eacf6,2.0,40.0
3d63dfc7e4,1.4146341463414633,58,41,10,"(20.0, 22.0]",23,24,8.9,0.009262811729240884,0.002411619621814196,0.0,0.0,0.0,7,9,25,9,5,2,19dbd0bed6,3.0,60.0
3d794f8a26,1.0,3,3,3,"(10.0, 11.0]",3,02,54.0,0.037037037037037056,0.0,0.030864197530864196,0.0,0.0,3,4,3,4,4,2,9b0d3a5fc6,2.0,60.0
3d7b633e6f,1.0,1,1,1,"(18.0, 20.0]",1,25,186.0,0.0,0.0,0.0,0.0,0.0,1,5,1,5,-,2,da5eb98d7d,3.0,50.0
3d7b8701a5,1.0,1,1,1,"(0.0, 8.0]",1,08,151.3,0.0,0.0,0.0,0.0,0.0,1,7,1,67,-,2,71ad0bf460,-,-
3d8032d2dd,1.0,1,1,1,"(18.0, 20.0]",1,09,89.0,0.0,0.0,0.0,0.0,0.0,1,5,1,5,-,2,4efb032b5a,4.0,60.0
3d858f4a21,1.0081967213114753,123,122,10,"(13.0, 15.0]",20,05,88.0,0.2137667660208644,0.0,0.0,0.0,0.0,8,5,38,4,-,2,f8ca1c4d6b,-,-
3d89ce992d,1.0,1,1,1,"(13.0, 15.0]",1,07,469.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,-,2,99d828adad,-,-
3d8ae79786,1.0,9,9,8,"(11.0, 13.0]",8,16,169.0,0.0032873109796186764,0.0,0.0,0.0,0.0,4,5,6,5,-,2,20a3ffc977,3.0,100.0
3d8c542094,1.0,1,1,1,"(18.0, 20.0]",1,14,168.0,0.0,0.0,0.0,0.0,0.0,1,2,1,20,-,2,7ad4d2bb7c,-,-
3d8f55f2f1,1.0,1,1,1,"(18.0, 20.0]",1,01,24.9,0.0,0.0,0.0,0.0,0.0,1,5,1,5,-,2,9b0d3a5fc6,2.0,70.0
3d978af74c,1.09375,35,32,9,"(13.0, 15.0]",21,07,39.0,0.3557692307692308,0.2564102564102564,0.09935897435897437,0.0,0.0,8,5,20,26,-,2,76b0a23dc8,2.0,50.0
3d9cfd9af3,1.0,8,8,5,"(11.0, 13.0]",7,12,201.75,0.03002060074428496,0.0,0.0,0.0,0.0,6,7,7,24,-,2,bd97f9a5fa,3.0,60.0
3da25c8d1c,2.0,2,1,1,"(0.0, 8.0]",1,03,315.0,0.015873015873015928,0.0,0.0,0.0,0.0,1,5,1,17,-,2,849303948f,2.0,60.0
3da69c8fca,1.0,1,1,1,"(18.0, 20.0]",1,29,196.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,-,2,4d5c65bb16,2.0,-
3dac3e8a1d,1.0,1,1,1,"(13.0, 15.0]",1,07,126.0,0.0,0.0,0.0,0.0,0.0,1,4,1,4,5,2,af9b93a949,2.0,40.0
3daf3d6756,1.0,1,1,1,"(8.0, 10.0]",1,29,69.0,0.49275362318840576,0.0,0.4927536231884058,0.0,0.0,1,2,1,20,-,2,43999af013,3.0,100.0
3dbc953e04,1.0,1,1,1,"(20.0, 22.0]",1,14,299.0,0.4013377926421404,0.4013377926421405,0.0,0.0,0.0,1,9,1,9,-,2,c72a7a948a,4.0,100.0
3dcd840113,1.0,4,4,4,"(0.0, 8.0]",4,16,228.0,0.05043859649122809,0.03289473684210526,0.0,0.0,0.0,2,5,3,5,-,2,6728cbf52e,-,-
3dd27d44e1,1.0,13,13,4,"(20.0, 22.0]",12,05,63.23076923076923,0.1201923076923077,0.11538461538461539,0.0,0.0,0.0,5,2,10,20,-,2,4efb032b5a,3.0,60.0
3dd5460585,1.0191570881226053,532,261,10,"(11.0, 13.0]",28,29,49.5,0.5693157629939238,0.07817640001548049,0.0,0.0,0.5,8,5,51,9,-,2,1e612490cc,3.0,70.0
3dd77315b0,1.0175438596491229,58,57,10,"(8.0, 10.0]",24,16,0.0,1.0,,,,1.0,7,2,31,2,-,2,,,
3ddd4a787e,1.0,1,1,1,"(8.0, 10.0]",1,02,99.0,0.0,0.0,0.0,0.0,0.0,1,4,1,44,-,2,2c050e3be7,-,-
